Vernier Format 2
Radonzerfall.cmbl 07.05.2014 08:43:54 .
Latest
Zeit	Potential	Spannung
t	Pot	U
s	V	V

73.7	-0.732601536391	0.732601536391
73.8	-0.737485541275	0.737485541275
73.9	-0.727717531507	0.727717531507
74	-0.732601536391	0.732601536391
74.1	-0.727717531507	0.727717531507
74.2	-0.737485541275	0.737485541275
74.3	-0.742369546159	0.742369546159
74.4	-0.732601536391	0.732601536391
74.5	-0.732601536391	0.732601536391
74.6	-0.732601536391	0.732601536391
74.7	-0.732601536391	0.732601536391
74.8	-0.732601536391	0.732601536391
74.9	-0.732601536391	0.732601536391
75	-0.732601536391	0.732601536391
75.1	-0.727717531507	0.727717531507
75.2	-0.727717531507	0.727717531507
75.3	-0.717949521739	0.717949521739
75.4	-0.713065516855	0.713065516855
75.5	-0.708181511971	0.708181511971
75.6	-0.708181511971	0.708181511971
75.7	-0.713065516855	0.713065516855
75.8	-0.703297507087	0.703297507087
75.9	-0.703297507087	0.703297507087
76	-0.708181511971	0.708181511971
76.1	-0.703297507087	0.703297507087
76.2	-0.708181511971	0.708181511971
76.3	-0.703297507087	0.703297507087
76.4	-0.703297507087	0.703297507087
76.5	-0.703297507087	0.703297507087
76.6	-0.703297507087	0.703297507087
76.7	-0.703297507087	0.703297507087
76.8	-0.703297507087	0.703297507087
76.9	-0.717949521739	0.717949521739
77	-0.717949521739	0.717949521739
77.1	-0.722833526623	0.722833526623
77.2	-0.717949521739	0.717949521739
77.3	-0.722833526623	0.722833526623
77.4	-0.727717531507	0.727717531507
77.5	-0.727717531507	0.727717531507
77.6	-0.727717531507	0.727717531507
77.7	-0.717949521739	0.717949521739
77.8	-0.717949521739	0.717949521739
77.9	-0.713065516855	0.713065516855
78	-0.713065516855	0.713065516855
78.1	-0.713065516855	0.713065516855
78.2	-0.713065516855	0.713065516855
78.3	-0.713065516855	0.713065516855
78.4	-0.708181511971	0.708181511971
78.5	-0.693529497319	0.693529497319
78.6	-0.693529497319	0.693529497319
78.7	-0.688645492435	0.688645492435
78.8	-0.688645492435	0.688645492435
78.9	-0.688645492435	0.688645492435
79	-0.688645492435	0.688645492435
79.1	-0.693529497319	0.693529497319
79.2	-0.698413502203	0.698413502203
79.3	-0.698413502203	0.698413502203
79.4	-0.693529497319	0.693529497319
79.5	-0.688645492435	0.688645492435
79.6	-0.683761487551	0.683761487551
79.7	-0.678877482667	0.678877482667
79.8	-0.673993477783	0.673993477783
79.9	-0.673993477783	0.673993477783
80	-0.664225468015	0.664225468015
80.1	-0.669109472899	0.669109472899
80.2	-0.673993477783	0.673993477783
80.3	-0.669109472899	0.669109472899
80.4	-0.664225468015	0.664225468015
80.5	-0.654457458247	0.654457458247
80.6	-0.654457458247	0.654457458247
80.7	-0.649573453363	0.649573453363
80.8	-0.649573453363	0.649573453363
80.9	-0.649573453363	0.649573453363
81	-0.654457458247	0.654457458247
81.1	-0.654457458247	0.654457458247
81.2	-0.654457458247	0.654457458247
81.3	-0.649573453363	0.649573453363
81.4	-0.659341463131	0.659341463131
81.5	-0.659341463131	0.659341463131
81.6	-0.649573453363	0.649573453363
81.7	-0.654457458247	0.654457458247
81.8	-0.659341463131	0.659341463131
81.9	-0.654457458247	0.654457458247
82	-0.664225468015	0.664225468015
82.1	-0.673993477783	0.673993477783
82.2	-0.678877482667	0.678877482667
82.3	-0.683761487551	0.683761487551
82.4	-0.683761487551	0.683761487551
82.5	-0.678877482667	0.678877482667
82.6	-0.678877482667	0.678877482667
82.7	-0.678877482667	0.678877482667
82.8	-0.664225468015	0.664225468015
82.9	-0.659341463131	0.659341463131
83	-0.649573453363	0.649573453363
83.1	-0.644689448479	0.644689448479
83.2	-0.649573453363	0.649573453363
83.3	-0.634921438711	0.634921438711
83.4	-0.630037433827	0.630037433827
83.5	-0.630037433827	0.630037433827
83.6	-0.639805443595	0.639805443595
83.7	-0.639805443595	0.639805443595
83.8	-0.634921438711	0.634921438711
83.9	-0.639805443595	0.639805443595
84	-0.634921438711	0.634921438711
84.1	-0.639805443595	0.639805443595
84.2	-0.634921438711	0.634921438711
84.3	-0.630037433827	0.630037433827
84.4	-0.639805443595	0.639805443595
84.5	-0.634921438711	0.634921438711
84.6	-0.634921438711	0.634921438711
84.7	-0.639805443595	0.639805443595
84.8	-0.649573453363	0.649573453363
84.9	-0.654457458247	0.654457458247
85	-0.654457458247	0.654457458247
85.1	-0.664225468015	0.664225468015
85.2	-0.659341463131	0.659341463131
85.3	-0.664225468015	0.664225468015
85.4	-0.669109472899	0.669109472899
85.5	-0.659341463131	0.659341463131
85.6	-0.664225468015	0.664225468015
85.7	-0.654457458247	0.654457458247
85.8	-0.649573453363	0.649573453363
85.9	-0.649573453363	0.649573453363
86	-0.644689448479	0.644689448479
86.1	-0.639805443595	0.639805443595
86.2	-0.649573453363	0.649573453363
86.3	-0.644689448479	0.644689448479
86.4	-0.644689448479	0.644689448479
86.5	-0.649573453363	0.649573453363
86.6	-0.649573453363	0.649573453363
86.7	-0.649573453363	0.649573453363
86.8	-0.644689448479	0.644689448479
86.9	-0.644689448479	0.644689448479
87	-0.649573453363	0.649573453363
87.1	-0.639805443595	0.639805443595
87.2	-0.639805443595	0.639805443595
87.3	-0.639805443595	0.639805443595
87.4	-0.634921438711	0.634921438711
87.5	-0.625153428943	0.625153428943
87.6	-0.630037433827	0.630037433827
87.7	-0.625153428943	0.625153428943
87.8	-0.625153428943	0.625153428943
87.9	-0.620269424059	0.620269424059
88	-0.610501414291	0.610501414291
88.1	-0.615385419175	0.615385419175
88.2	-0.620269424059	0.620269424059
88.3	-0.615385419175	0.615385419175
88.4	-0.615385419175	0.615385419175
88.5	-0.625153428943	0.625153428943
88.6	-0.625153428943	0.625153428943
88.7	-0.610501414291	0.610501414291
88.8	-0.605617409407	0.605617409407
88.9	-0.605617409407	0.605617409407
89	-0.595849399639	0.595849399639
89.1	-0.600733404523	0.600733404523
89.2	-0.600733404523	0.600733404523
89.3	-0.595849399639	0.595849399639
89.4	-0.586081389871	0.586081389871
89.5	-0.581197384987	0.581197384987
89.6	-0.581197384987	0.581197384987
89.7	-0.581197384987	0.581197384987
89.8	-0.586081389871	0.586081389871
89.9	-0.576313380103	0.576313380103
90	-0.586081389871	0.586081389871
90.1	-0.590965394755	0.590965394755
90.2	-0.590965394755	0.590965394755
90.3	-0.590965394755	0.590965394755
90.4	-0.605617409407	0.605617409407
90.5	-0.610501414291	0.610501414291
90.6	-0.600733404523	0.600733404523
90.7	-0.605617409407	0.605617409407
90.8	-0.605617409407	0.605617409407
90.9	-0.610501414291	0.610501414291
91	-0.615385419175	0.615385419175
91.1	-0.615385419175	0.615385419175
91.2	-0.615385419175	0.615385419175
91.3	-0.605617409407	0.605617409407
91.4	-0.610501414291	0.610501414291
91.5	-0.610501414291	0.610501414291
91.6	-0.605617409407	0.605617409407
91.7	-0.610501414291	0.610501414291
91.8	-0.610501414291	0.610501414291
91.9	-0.610501414291	0.610501414291
92	-0.600733404523	0.600733404523
92.1	-0.600733404523	0.600733404523
92.2	-0.605617409407	0.605617409407
92.3	-0.595849399639	0.595849399639
92.4	-0.595849399639	0.595849399639
92.5	-0.590965394755	0.590965394755
92.6	-0.586081389871	0.586081389871
92.7	-0.590965394755	0.590965394755
92.8	-0.590965394755	0.590965394755
92.9	-0.595849399639	0.595849399639
93	-0.600733404523	0.600733404523
93.1	-0.595849399639	0.595849399639
93.2	-0.600733404523	0.600733404523
93.3	-0.600733404523	0.600733404523
93.4	-0.605617409407	0.605617409407
93.5	-0.595849399639	0.595849399639
93.6	-0.605617409407	0.605617409407
93.7	-0.610501414291	0.610501414291
93.8	-0.605617409407	0.605617409407
93.9	-0.610501414291	0.610501414291
94	-0.610501414291	0.610501414291
94.1	-0.605617409407	0.605617409407
94.2	-0.605617409407	0.605617409407
94.3	-0.605617409407	0.605617409407
94.4	-0.605617409407	0.605617409407
94.5	-0.595849399639	0.595849399639
94.6	-0.595849399639	0.595849399639
94.7	-0.581197384987	0.581197384987
94.8	-0.576313380103	0.576313380103
94.9	-0.576313380103	0.576313380103
95	-0.571429375219	0.571429375219
95.1	-0.576313380103	0.576313380103
95.2	-0.586081389871	0.586081389871
95.3	-0.586081389871	0.586081389871
95.4	-0.586081389871	0.586081389871
95.5	-0.576313380103	0.576313380103
95.6	-0.576313380103	0.576313380103
95.7	-0.571429375219	0.571429375219
95.8	-0.566545370335	0.566545370335
95.9	-0.551893355683	0.551893355683
96	-0.547009350799	0.547009350799
96.1	-0.556777360567	0.556777360567
96.2	-0.556777360567	0.556777360567
96.3	-0.547009350799	0.547009350799
96.4	-0.547009350799	0.547009350799
96.5	-0.542125345915	0.542125345915
96.6	-0.547009350799	0.547009350799
96.7	-0.542125345915	0.542125345915
96.8	-0.547009350799	0.547009350799
96.9	-0.551893355683	0.551893355683
97	-0.551893355683	0.551893355683
97.1	-0.547009350799	0.547009350799
97.2	-0.551893355683	0.551893355683
97.3	-0.556777360567	0.556777360567
97.4	-0.556777360567	0.556777360567
97.5	-0.556777360567	0.556777360567
97.6	-0.551893355683	0.551893355683
97.7	-0.551893355683	0.551893355683
97.8	-0.547009350799	0.547009350799
97.9	-0.556777360567	0.556777360567
98	-0.551893355683	0.551893355683
98.1	-0.551893355683	0.551893355683
98.2	-0.556777360567	0.556777360567
98.3	-0.556777360567	0.556777360567
98.4	-0.556777360567	0.556777360567
98.5	-0.556777360567	0.556777360567
98.6	-0.561661365451	0.561661365451
98.7	-0.566545370335	0.566545370335
98.8	-0.571429375219	0.571429375219
98.9	-0.561661365451	0.561661365451
99	-0.561661365451	0.561661365451
99.1	-0.556777360567	0.556777360567
99.2	-0.561661365451	0.561661365451
99.3	-0.556777360567	0.556777360567
99.4	-0.556777360567	0.556777360567
99.5	-0.556777360567	0.556777360567
99.6	-0.556777360567	0.556777360567
99.7	-0.556777360567	0.556777360567
99.8	-0.547009350799	0.547009350799
99.9	-0.547009350799	0.547009350799
100	-0.547009350799	0.547009350799
100.1	-0.551893355683	0.551893355683
100.2	-0.551893355683	0.551893355683
100.3	-0.556777360567	0.556777360567
100.4	-0.547009350799	0.547009350799
100.5	-0.542125345915	0.542125345915
100.6	-0.537241341031	0.537241341031
100.7	-0.537241341031	0.537241341031
100.8	-0.547009350799	0.547009350799
100.9	-0.542125345915	0.542125345915
101	-0.537241341031	0.537241341031
101.1	-0.537241341031	0.537241341031
101.2	-0.537241341031	0.537241341031
101.3	-0.532357336147	0.532357336147
101.4	-0.527473331263	0.527473331263
101.5	-0.527473331263	0.527473331263
101.6	-0.522589326379	0.522589326379
101.7	-0.527473331263	0.527473331263
101.8	-0.532357336147	0.532357336147
101.9	-0.527473331263	0.527473331263
102	-0.532357336147	0.532357336147
102.1	-0.532357336147	0.532357336147
102.2	-0.532357336147	0.532357336147
102.3	-0.527473331263	0.527473331263
102.4	-0.527473331263	0.527473331263
102.5	-0.527473331263	0.527473331263
102.6	-0.527473331263	0.527473331263
102.7	-0.527473331263	0.527473331263
102.8	-0.532357336147	0.532357336147
102.9	-0.532357336147	0.532357336147
103	-0.542125345915	0.542125345915
103.1	-0.542125345915	0.542125345915
103.2	-0.542125345915	0.542125345915
103.3	-0.547009350799	0.547009350799
103.4	-0.542125345915	0.542125345915
103.5	-0.542125345915	0.542125345915
103.6	-0.537241341031	0.537241341031
103.7	-0.532357336147	0.532357336147
103.8	-0.537241341031	0.537241341031
103.9	-0.537241341031	0.537241341031
104	-0.532357336147	0.532357336147
104.1	-0.532357336147	0.532357336147
104.2	-0.527473331263	0.527473331263
104.3	-0.532357336147	0.532357336147
104.4	-0.522589326379	0.522589326379
104.5	-0.517705321495	0.517705321495
104.6	-0.512821316611	0.512821316611
104.7	-0.507937311726	0.507937311726
104.8	-0.512821316611	0.512821316611
104.9	-0.503053306842	0.503053306842
105	-0.498169301958	0.498169301958
105.1	-0.493285297074	0.493285297074
105.2	-0.493285297074	0.493285297074
105.3	-0.493285297074	0.493285297074
105.4	-0.503053306842	0.503053306842
105.5	-0.503053306842	0.503053306842
105.6	-0.507937311726	0.507937311726
105.7	-0.507937311726	0.507937311726
105.8	-0.507937311726	0.507937311726
105.9	-0.512821316611	0.512821316611
106	-0.517705321495	0.517705321495
106.1	-0.512821316611	0.512821316611
106.2	-0.512821316611	0.512821316611
106.3	-0.512821316611	0.512821316611
106.4	-0.507937311726	0.507937311726
106.5	-0.507937311726	0.507937311726
106.6	-0.507937311726	0.507937311726
106.7	-0.507937311726	0.507937311726
106.8	-0.517705321495	0.517705321495
106.9	-0.507937311726	0.507937311726
107	-0.498169301958	0.498169301958
107.1	-0.503053306842	0.503053306842
107.2	-0.503053306842	0.503053306842
107.3	-0.503053306842	0.503053306842
107.4	-0.503053306842	0.503053306842
107.5	-0.493285297074	0.493285297074
107.6	-0.48840129219	0.48840129219
107.7	-0.48840129219	0.48840129219
107.8	-0.48840129219	0.48840129219
107.9	-0.483517287306	0.483517287306
108	-0.48840129219	0.48840129219
108.1	-0.493285297074	0.493285297074
108.2	-0.48840129219	0.48840129219
108.3	-0.493285297074	0.493285297074
108.4	-0.48840129219	0.48840129219
108.5	-0.483517287306	0.483517287306
108.6	-0.48840129219	0.48840129219
108.7	-0.48840129219	0.48840129219
108.8	-0.48840129219	0.48840129219
108.9	-0.48840129219	0.48840129219
109	-0.493285297074	0.493285297074
109.1	-0.48840129219	0.48840129219
109.2	-0.483517287306	0.483517287306
109.3	-0.48840129219	0.48840129219
109.4	-0.493285297074	0.493285297074
109.5	-0.48840129219	0.48840129219
109.6	-0.48840129219	0.48840129219
109.7	-0.478633282422	0.478633282422
109.8	-0.478633282422	0.478633282422
109.9	-0.478633282422	0.478633282422
110	-0.473749277538	0.473749277538
110.1	-0.473749277538	0.473749277538
110.2	-0.478633282422	0.478633282422
110.3	-0.468865272654	0.468865272654
110.4	-0.468865272654	0.468865272654
110.5	-0.468865272654	0.468865272654
110.6	-0.46398126777	0.46398126777
110.7	-0.468865272654	0.468865272654
110.8	-0.468865272654	0.468865272654
110.9	-0.459097262886	0.459097262886
111	-0.459097262886	0.459097262886
111.1	-0.454213258002	0.454213258002
111.2	-0.459097262886	0.459097262886
111.3	-0.468865272654	0.468865272654
111.4	-0.473749277538	0.473749277538
111.5	-0.468865272654	0.468865272654
111.6	-0.473749277538	0.473749277538
111.7	-0.478633282422	0.478633282422
111.8	-0.478633282422	0.478633282422
111.9	-0.478633282422	0.478633282422
112	-0.483517287306	0.483517287306
112.1	-0.473749277538	0.473749277538
112.2	-0.468865272654	0.468865272654
112.3	-0.468865272654	0.468865272654
112.4	-0.459097262886	0.459097262886
112.5	-0.46398126777	0.46398126777
112.6	-0.46398126777	0.46398126777
112.7	-0.46398126777	0.46398126777
112.8	-0.459097262886	0.459097262886
112.9	-0.46398126777	0.46398126777
113	-0.46398126777	0.46398126777
113.1	-0.473749277538	0.473749277538
113.2	-0.468865272654	0.468865272654
113.3	-0.473749277538	0.473749277538
113.4	-0.473749277538	0.473749277538
113.5	-0.473749277538	0.473749277538
113.6	-0.468865272654	0.468865272654
113.7	-0.468865272654	0.468865272654
113.8	-0.46398126777	0.46398126777
113.9	-0.459097262886	0.459097262886
114	-0.46398126777	0.46398126777
114.1	-0.46398126777	0.46398126777
114.2	-0.459097262886	0.459097262886
114.3	-0.454213258002	0.454213258002
114.4	-0.454213258002	0.454213258002
114.5	-0.449329253118	0.449329253118
114.6	-0.454213258002	0.454213258002
114.7	-0.454213258002	0.454213258002
114.8	-0.449329253118	0.449329253118
114.9	-0.43956124335	0.43956124335
115	-0.434677238466	0.434677238466
115.1	-0.434677238466	0.434677238466
115.2	-0.429793233582	0.429793233582
115.3	-0.429793233582	0.429793233582
115.4	-0.424909228698	0.424909228698
115.5	-0.420025223814	0.420025223814
115.6	-0.420025223814	0.420025223814
115.7	-0.410257214046	0.410257214046
115.8	-0.420025223814	0.420025223814
115.9	-0.424909228698	0.424909228698
116	-0.424909228698	0.424909228698
116.1	-0.424909228698	0.424909228698
116.2	-0.429793233582	0.429793233582
116.3	-0.429793233582	0.429793233582
116.4	-0.434677238466	0.434677238466
116.5	-0.43956124335	0.43956124335
116.6	-0.43956124335	0.43956124335
116.7	-0.43956124335	0.43956124335
116.8	-0.43956124335	0.43956124335
116.9	-0.43956124335	0.43956124335
117	-0.43956124335	0.43956124335
117.1	-0.43956124335	0.43956124335
117.2	-0.43956124335	0.43956124335
117.3	-0.43956124335	0.43956124335
117.4	-0.434677238466	0.434677238466
117.5	-0.43956124335	0.43956124335
117.6	-0.444445248234	0.444445248234
117.7	-0.444445248234	0.444445248234
117.8	-0.444445248234	0.444445248234
117.9	-0.43956124335	0.43956124335
118	-0.43956124335	0.43956124335
118.1	-0.434677238466	0.434677238466
118.2	-0.429793233582	0.429793233582
118.3	-0.429793233582	0.429793233582
118.4	-0.429793233582	0.429793233582
118.5	-0.434677238466	0.434677238466
118.6	-0.434677238466	0.434677238466
118.7	-0.434677238466	0.434677238466
118.8	-0.434677238466	0.434677238466
118.9	-0.434677238466	0.434677238466
119	-0.424909228698	0.424909228698
119.1	-0.424909228698	0.424909228698
119.2	-0.429793233582	0.429793233582
119.3	-0.429793233582	0.429793233582
119.4	-0.424909228698	0.424909228698
119.5	-0.429793233582	0.429793233582
119.6	-0.429793233582	0.429793233582
119.7	-0.429793233582	0.429793233582
119.8	-0.434677238466	0.434677238466
119.9	-0.420025223814	0.420025223814
120	-0.429793233582	0.429793233582
120.1	-0.41514121893	0.41514121893
120.2	-0.424909228698	0.424909228698
120.3	-0.429793233582	0.429793233582
120.4	-0.434677238466	0.434677238466
120.5	-0.434677238466	0.434677238466
120.6	-0.429793233582	0.429793233582
120.7	-0.429793233582	0.429793233582
120.8	-0.43956124335	0.43956124335
120.9	-0.429793233582	0.429793233582
121	-0.429793233582	0.429793233582
121.1	-0.420025223814	0.420025223814
121.2	-0.424909228698	0.424909228698
121.3	-0.420025223814	0.420025223814
121.4	-0.420025223814	0.420025223814
121.5	-0.420025223814	0.420025223814
121.6	-0.420025223814	0.420025223814
121.7	-0.424909228698	0.424909228698
121.8	-0.420025223814	0.420025223814
121.9	-0.429793233582	0.429793233582
122	-0.429793233582	0.429793233582
122.1	-0.420025223814	0.420025223814
122.2	-0.424909228698	0.424909228698
122.3	-0.420025223814	0.420025223814
122.4	-0.41514121893	0.41514121893
122.5	-0.410257214046	0.410257214046
122.6	-0.410257214046	0.410257214046
122.7	-0.410257214046	0.410257214046
122.8	-0.41514121893	0.41514121893
122.9	-0.41514121893	0.41514121893
123	-0.41514121893	0.41514121893
123.1	-0.420025223814	0.420025223814
123.2	-0.41514121893	0.41514121893
123.3	-0.41514121893	0.41514121893
123.4	-0.41514121893	0.41514121893
123.5	-0.41514121893	0.41514121893
123.6	-0.41514121893	0.41514121893
123.7	-0.41514121893	0.41514121893
123.8	-0.41514121893	0.41514121893
123.9	-0.41514121893	0.41514121893
124	-0.41514121893	0.41514121893
124.1	-0.400489204278	0.400489204278
124.2	-0.400489204278	0.400489204278
124.3	-0.400489204278	0.400489204278
124.4	-0.405373209162	0.405373209162
124.5	-0.400489204278	0.400489204278
124.6	-0.400489204278	0.400489204278
124.7	-0.395605199394	0.395605199394
124.8	-0.395605199394	0.395605199394
124.9	-0.395605199394	0.395605199394
125	-0.385837189626	0.385837189626
125.1	-0.380953184742	0.380953184742
125.2	-0.380953184742	0.380953184742
125.3	-0.380953184742	0.380953184742
125.4	-0.380953184742	0.380953184742
125.5	-0.39072119451	0.39072119451
125.6	-0.39072119451	0.39072119451
125.7	-0.395605199394	0.395605199394
125.8	-0.395605199394	0.395605199394
125.9	-0.395605199394	0.395605199394
126	-0.395605199394	0.395605199394
126.1	-0.395605199394	0.395605199394
126.2	-0.39072119451	0.39072119451
126.3	-0.39072119451	0.39072119451
126.4	-0.39072119451	0.39072119451
126.5	-0.39072119451	0.39072119451
126.6	-0.39072119451	0.39072119451
126.7	-0.395605199394	0.395605199394
126.8	-0.395605199394	0.395605199394
126.9	-0.395605199394	0.395605199394
127	-0.39072119451	0.39072119451
127.1	-0.39072119451	0.39072119451
127.2	-0.385837189626	0.385837189626
127.3	-0.380953184742	0.380953184742
127.4	-0.380953184742	0.380953184742
127.5	-0.376069179858	0.376069179858
127.6	-0.380953184742	0.380953184742
127.7	-0.376069179858	0.376069179858
127.8	-0.380953184742	0.380953184742
127.9	-0.376069179858	0.376069179858
128	-0.376069179858	0.376069179858
128.1	-0.371185174974	0.371185174974
128.2	-0.376069179858	0.376069179858
128.3	-0.371185174974	0.371185174974
128.4	-0.371185174974	0.371185174974
128.5	-0.371185174974	0.371185174974
128.6	-0.380953184742	0.380953184742
128.7	-0.376069179858	0.376069179858
128.8	-0.376069179858	0.376069179858
128.9	-0.376069179858	0.376069179858
129	-0.371185174974	0.371185174974
129.1	-0.380953184742	0.380953184742
129.2	-0.380953184742	0.380953184742
129.3	-0.380953184742	0.380953184742
129.4	-0.385837189626	0.385837189626
129.5	-0.380953184742	0.380953184742
129.6	-0.380953184742	0.380953184742
129.7	-0.380953184742	0.380953184742
129.8	-0.385837189626	0.385837189626
129.9	-0.380953184742	0.380953184742
130	-0.380953184742	0.380953184742
130.1	-0.371185174974	0.371185174974
130.2	-0.36630117009	0.36630117009
130.3	-0.36630117009	0.36630117009
130.4	-0.361417165206	0.361417165206
130.5	-0.361417165206	0.361417165206
130.6	-0.36630117009	0.36630117009
130.7	-0.361417165206	0.361417165206
130.8	-0.351649155438	0.351649155438
130.9	-0.351649155438	0.351649155438
131	-0.346765150554	0.346765150554
131.1	-0.346765150554	0.346765150554
131.2	-0.356533160322	0.356533160322
131.3	-0.351649155438	0.351649155438
131.4	-0.351649155438	0.351649155438
131.5	-0.356533160322	0.356533160322
131.6	-0.361417165206	0.361417165206
131.7	-0.356533160322	0.356533160322
131.8	-0.361417165206	0.361417165206
131.9	-0.356533160322	0.356533160322
132	-0.361417165206	0.361417165206
132.1	-0.371185174974	0.371185174974
132.2	-0.36630117009	0.36630117009
132.3	-0.371185174974	0.371185174974
132.4	-0.376069179858	0.376069179858
132.5	-0.376069179858	0.376069179858
132.6	-0.36630117009	0.36630117009
132.7	-0.361417165206	0.361417165206
132.8	-0.356533160322	0.356533160322
132.9	-0.361417165206	0.361417165206
133	-0.356533160322	0.356533160322
133.1	-0.361417165206	0.361417165206
133.2	-0.361417165206	0.361417165206
133.3	-0.361417165206	0.361417165206
133.4	-0.361417165206	0.361417165206
133.5	-0.356533160322	0.356533160322
133.6	-0.356533160322	0.356533160322
133.7	-0.351649155438	0.351649155438
133.8	-0.346765150554	0.346765150554
133.9	-0.346765150554	0.346765150554
134	-0.34188114567	0.34188114567
134.1	-0.34188114567	0.34188114567
134.2	-0.34188114567	0.34188114567
134.3	-0.34188114567	0.34188114567
134.4	-0.346765150554	0.346765150554
134.5	-0.346765150554	0.346765150554
134.6	-0.346765150554	0.346765150554
134.7	-0.351649155438	0.351649155438
134.8	-0.351649155438	0.351649155438
134.9	-0.34188114567	0.34188114567
135	-0.336997140786	0.336997140786
135.1	-0.34188114567	0.34188114567
135.2	-0.34188114567	0.34188114567
135.3	-0.34188114567	0.34188114567
135.4	-0.346765150554	0.346765150554
135.5	-0.351649155438	0.351649155438
135.6	-0.351649155438	0.351649155438
135.7	-0.356533160322	0.356533160322
135.8	-0.356533160322	0.356533160322
135.9	-0.346765150554	0.346765150554
136	-0.34188114567	0.34188114567
136.1	-0.34188114567	0.34188114567
136.2	-0.336997140786	0.336997140786
136.3	-0.332113135902	0.332113135902
136.4	-0.336997140786	0.336997140786
136.5	-0.336997140786	0.336997140786
136.6	-0.332113135902	0.332113135902
136.7	-0.332113135902	0.332113135902
136.8	-0.332113135902	0.332113135902
136.9	-0.336997140786	0.336997140786
137	-0.332113135902	0.332113135902
137.1	-0.332113135902	0.332113135902
137.2	-0.332113135902	0.332113135902
137.3	-0.327229131018	0.327229131018
137.4	-0.332113135902	0.332113135902
137.5	-0.336997140786	0.336997140786
137.6	-0.336997140786	0.336997140786
137.7	-0.34188114567	0.34188114567
137.8	-0.34188114567	0.34188114567
137.9	-0.34188114567	0.34188114567
138	-0.336997140786	0.336997140786
138.1	-0.332113135902	0.332113135902
138.2	-0.327229131018	0.327229131018
138.3	-0.332113135902	0.332113135902
138.4	-0.332113135902	0.332113135902
138.5	-0.336997140786	0.336997140786
138.6	-0.332113135902	0.332113135902
138.7	-0.336997140786	0.336997140786
138.8	-0.332113135902	0.332113135902
138.9	-0.327229131018	0.327229131018
139	-0.327229131018	0.327229131018
139.1	-0.322345126134	0.322345126134
139.2	-0.322345126134	0.322345126134
139.3	-0.327229131018	0.327229131018
139.4	-0.327229131018	0.327229131018
139.5	-0.332113135902	0.332113135902
139.6	-0.332113135902	0.332113135902
139.7	-0.332113135902	0.332113135902
139.8	-0.327229131018	0.327229131018
139.9	-0.332113135902	0.332113135902
140	-0.336997140786	0.336997140786
140.1	-0.336997140786	0.336997140786
140.2	-0.327229131018	0.327229131018
140.3	-0.327229131018	0.327229131018
140.4	-0.327229131018	0.327229131018
140.5	-0.332113135902	0.332113135902
140.6	-0.327229131018	0.327229131018
140.7	-0.322345126134	0.322345126134
140.8	-0.327229131018	0.327229131018
140.9	-0.322345126134	0.322345126134
141	-0.322345126134	0.322345126134
141.1	-0.327229131018	0.327229131018
141.2	-0.322345126134	0.322345126134
141.3	-0.31746112125	0.31746112125
141.4	-0.322345126134	0.322345126134
141.5	-0.322345126134	0.322345126134
141.6	-0.322345126134	0.322345126134
141.7	-0.322345126134	0.322345126134
141.8	-0.31746112125	0.31746112125
141.9	-0.31746112125	0.31746112125
142	-0.312577116366	0.312577116366
142.1	-0.312577116366	0.312577116366
142.2	-0.312577116366	0.312577116366
142.3	-0.31746112125	0.31746112125
142.4	-0.312577116366	0.312577116366
142.5	-0.302809106598	0.302809106598
142.6	-0.307693111482	0.307693111482
142.7	-0.307693111482	0.307693111482
142.8	-0.307693111482	0.307693111482
142.9	-0.307693111482	0.307693111482
143	-0.307693111482	0.307693111482
143.1	-0.312577116366	0.312577116366
143.2	-0.31746112125	0.31746112125
143.3	-0.312577116366	0.312577116366
143.4	-0.312577116366	0.312577116366
143.5	-0.312577116366	0.312577116366
143.6	-0.307693111482	0.307693111482
143.7	-0.302809106598	0.302809106598
143.8	-0.307693111482	0.307693111482
143.9	-0.307693111482	0.307693111482
144	-0.312577116366	0.312577116366
144.1	-0.302809106598	0.302809106598
144.2	-0.297925101714	0.297925101714
144.3	-0.297925101714	0.297925101714
144.4	-0.29304109683	0.29304109683
144.5	-0.288157091946	0.288157091946
144.6	-0.288157091946	0.288157091946
144.7	-0.29304109683	0.29304109683
144.8	-0.288157091946	0.288157091946
144.9	-0.29304109683	0.29304109683
145	-0.302809106598	0.302809106598
145.1	-0.302809106598	0.302809106598
145.2	-0.307693111482	0.307693111482
145.3	-0.297925101714	0.297925101714
145.4	-0.297925101714	0.297925101714
145.5	-0.307693111482	0.307693111482
145.6	-0.297925101714	0.297925101714
145.7	-0.302809106598	0.302809106598
145.8	-0.307693111482	0.307693111482
145.9	-0.307693111482	0.307693111482
146	-0.312577116366	0.312577116366
146.1	-0.31746112125	0.31746112125
146.2	-0.31746112125	0.31746112125
146.3	-0.322345126134	0.322345126134
146.4	-0.31746112125	0.31746112125
146.5	-0.327229131018	0.327229131018
146.6	-0.322345126134	0.322345126134
146.7	-0.322345126134	0.322345126134
146.8	-0.327229131018	0.327229131018
146.9	-0.327229131018	0.327229131018
147	-0.31746112125	0.31746112125
147.1	-0.31746112125	0.31746112125
147.2	-0.312577116366	0.312577116366
147.3	-0.322345126134	0.322345126134
147.4	-0.322345126134	0.322345126134
147.5	-0.312577116366	0.312577116366
147.6	-0.312577116366	0.312577116366
147.7	-0.312577116366	0.312577116366
